"filename","url","tags","assetType","format","moderationStatus","publicId","assetId","displayName","deliveryType","createdAt"
"p5wu4comrxm4tj8bms4k","https://res.cloudinary.com/asak/image/upload/v1786526904/p5wu4comrxm4tj8bms4k.png","","image","png","","p5wu4comrxm4tj8bms4k","d2663184d5b8bb0d56cd70a7bd63c44c","p5wu4comrxm4tj8bms4k","upload","2026-08-12T09:28:24Z"
"dguqellanme7npvwjqyv","https://res.cloudinary.com/asak/image/upload/v1786526904/dguqellanme7npvwjqyv.png","","image","png","","dguqellanme7npvwjqyv","a9fc57bcc5daaa242fae668a6f55643e","dguqellanme7npvwjqyv","upload","2026-08-12T09:28:24Z"
"a7mktcptdcfhmv0gc7xc","https://res.cloudinary.com/asak/image/upload/v1786526903/a7mktcptdcfhmv0gc7xc.png","","image","png","","a7mktcptdcfhmv0gc7xc","f66a277739495c9f17f01cffe2aa419b","a7mktcptdcfhmv0gc7xc","upload","2026-08-12T09:28:23Z"
"ilwudmri4qr4angxzoup","https://res.cloudinary.com/asak/image/upload/v1786526903/ilwudmri4qr4angxzoup.png","","image","png","","ilwudmri4qr4angxzoup","11a393e3edd58e9315d3a3cfba36966d","ilwudmri4qr4angxzoup","upload","2026-08-12T09:28:23Z"
"ueiuuzrje1hnvzyosqyi","https://res.cloudinary.com/asak/image/upload/v1786526903/ueiuuzrje1hnvzyosqyi.png","","image","png","","ueiuuzrje1hnvzyosqyi","ce3b83cf82247fbb3e79604d4082cf1e","ueiuuzrje1hnvzyosqyi","upload","2026-08-12T09:28:23Z"
"jcqdu6pdiby1kwlrcgwd","https://res.cloudinary.com/asak/image/upload/v1786526902/jcqdu6pdiby1kwlrcgwd.png","","image","png","","jcqdu6pdiby1kwlrcgwd","29cbe810d2adc3aeec6d78b6298a42fe","jcqdu6pdiby1kwlrcgwd","upload","2026-08-12T09:28:22Z"
"vgivv2vxjyna5jnzwv2y","https://res.cloudinary.com/asak/image/upload/v1786526902/vgivv2vxjyna5jnzwv2y.png","","image","png","","vgivv2vxjyna5jnzwv2y","0703555ac7b2c38c2005d30a35802e5d","vgivv2vxjyna5jnzwv2y","upload","2026-08-12T09:28:22Z"
"q11blaekthjofvc7hxtm","https://res.cloudinary.com/asak/image/upload/v1786526902/q11blaekthjofvc7hxtm.png","","image","png","","q11blaekthjofvc7hxtm","dd7cb945e1d43ce02a8c7469565b2585","q11blaekthjofvc7hxtm","upload","2026-08-12T09:28:22Z"
"nz0h5zcqcmqmgyyxguz0","https://res.cloudinary.com/asak/image/upload/v1786526901/nz0h5zcqcmqmgyyxguz0.png","","image","png","","nz0h5zcqcmqmgyyxguz0","86bcacec32817bfdd610cf757117dc2a","nz0h5zcqcmqmgyyxguz0","upload","2026-08-12T09:28:21Z"
"sntsyysyjct6frr2pidj","https://res.cloudinary.com/asak/image/upload/v1786526901/sntsyysyjct6frr2pidj.png","","image","png","","sntsyysyjct6frr2pidj","659932b2c234a07d1cb9ca7823716ac4","sntsyysyjct6frr2pidj","upload","2026-08-12T09:28:21Z"
"a07iecd1trjfxmiah2dq","https://res.cloudinary.com/asak/image/upload/v1786526901/a07iecd1trjfxmiah2dq.png","","image","png","","a07iecd1trjfxmiah2dq","9b06dadec0637d4e3eb88d4d300d26db","a07iecd1trjfxmiah2dq","upload","2026-08-12T09:28:21Z"
"mytgl3tbrhdiabbenqh1","https://res.cloudinary.com/asak/image/upload/v1786526901/mytgl3tbrhdiabbenqh1.png","","image","png","","mytgl3tbrhdiabbenqh1","efe53e9d8e3143f9f074e828c49d9dec","mytgl3tbrhdiabbenqh1","upload","2026-08-12T09:28:21Z"
"ztsagt1qrgsm86dbmtyl","https://res.cloudinary.com/asak/image/upload/v1786526901/ztsagt1qrgsm86dbmtyl.png","","image","png","","ztsagt1qrgsm86dbmtyl","2162a09f618e4c94b93c9157b8623959","ztsagt1qrgsm86dbmtyl","upload","2026-08-12T09:28:21Z"
"lqubyptuas9en5effkee","https://res.cloudinary.com/asak/image/upload/v1786526901/lqubyptuas9en5effkee.png","","image","png","","lqubyptuas9en5effkee","0b23f369cc6c64dde75970da7e96db32","lqubyptuas9en5effkee","upload","2026-08-12T09:28:21Z"
"sqqdph8vb8ypxfvmfm5e","https://res.cloudinary.com/asak/image/upload/v1786526901/sqqdph8vb8ypxfvmfm5e.png","","image","png","","sqqdph8vb8ypxfvmfm5e","ecc68618ae9d041f5aadf235d166d94d","sqqdph8vb8ypxfvmfm5e","upload","2026-08-12T09:28:21Z"
"dc7ohk9zxpkcyfjn0wlm","https://res.cloudinary.com/asak/image/upload/v1786526901/dc7ohk9zxpkcyfjn0wlm.png","","image","png","","dc7ohk9zxpkcyfjn0wlm","8dd4d60da6b10730e445b1711d49d718","dc7ohk9zxpkcyfjn0wlm","upload","2026-08-12T09:28:21Z"
"ijp8yiarbgjedsd3iawd","https://res.cloudinary.com/asak/image/upload/v1786526900/ijp8yiarbgjedsd3iawd.png","","image","png","","ijp8yiarbgjedsd3iawd","a4efc14d40b9a33aa74f37e85a8ec77f","ijp8yiarbgjedsd3iawd","upload","2026-08-12T09:28:20Z"
"modlkeazx7vcvzzgmqaj","https://res.cloudinary.com/asak/image/upload/v1786526900/modlkeazx7vcvzzgmqaj.png","","image","png","","modlkeazx7vcvzzgmqaj","4234d72e68e7830b2e047eca5c70627c","modlkeazx7vcvzzgmqaj","upload","2026-08-12T09:28:20Z"
"ge5d6bs0ycuvqpekalt9","https://res.cloudinary.com/asak/image/upload/v1786526900/ge5d6bs0ycuvqpekalt9.png","","image","png","","ge5d6bs0ycuvqpekalt9","179b8bb1120a9a6e8c978c8aab3a22b5","ge5d6bs0ycuvqpekalt9","upload","2026-08-12T09:28:20Z"
"lf4lpye6segdlyxoqumg","https://res.cloudinary.com/asak/image/upload/v1786526900/lf4lpye6segdlyxoqumg.png","","image","png","","lf4lpye6segdlyxoqumg","da067679634ef9a0b4019bb4a51bb375","lf4lpye6segdlyxoqumg","upload","2026-08-12T09:28:20Z"
"iujbd0qypwilzbdpmtgw","https://res.cloudinary.com/asak/image/upload/v1786526900/iujbd0qypwilzbdpmtgw.png","","image","png","","iujbd0qypwilzbdpmtgw","1c7da396ff8c57eb2e5202cb9b253236","iujbd0qypwilzbdpmtgw","upload","2026-08-12T09:28:20Z"
"yd00ye76jjrm9c0rk6fa","https://res.cloudinary.com/asak/image/upload/v1786526900/yd00ye76jjrm9c0rk6fa.png","","image","png","","yd00ye76jjrm9c0rk6fa","c149bbe56062b0da6cb0d7b25d46ca81","yd00ye76jjrm9c0rk6fa","upload","2026-08-12T09:28:20Z"
"lfjftda0pjr9jvb0ryzf","https://res.cloudinary.com/asak/image/upload/v1786526900/lfjftda0pjr9jvb0ryzf.png","","image","png","","lfjftda0pjr9jvb0ryzf","0b61c8019237ffed028e7d46a7595f04","lfjftda0pjr9jvb0ryzf","upload","2026-08-12T09:28:20Z"
"obhqd7sjirticpopnvim","https://res.cloudinary.com/asak/image/upload/v1786526899/obhqd7sjirticpopnvim.png","","image","png","","obhqd7sjirticpopnvim","f9e78aef776859b93c6a8b9a573f4d02","obhqd7sjirticpopnvim","upload","2026-08-12T09:28:19Z"
